height-in-inches,team-code,weight-in-pounds,birth-country,height-in-centimeters,last-name,id,position-code,birth-city,headshot,first-name,season-id,birth-state-province,birth-date,weight-in-kilograms,sweater-number,shoots-catches,birth-year,birth-month
71,CHI,195,CAN,180,Keats,8447143,C,Montréal,https://assets.nhle.com/mugs/nhl/19271928/CHI/8447143.png,Duke,19271928,Quebec,1895-03-21,88,5,R,1895,MARCH
68,CHI,160,CAN,173,Lafrance,8447283,L,Allumette,https://assets.nhle.com/mugs/nhl/19271928/CHI/8447283.png,Leo,19271928,Quebec,1902-11-03,73,14,L,1902,NOVEMBER
72,CHI,175,CAN,183,Stanley,8449156,R,Paisley,https://assets.nhle.com/mugs/nhl/19271928/CHI/8449156.png,Barney,19271928,Ontario,1893-01-01,79,14,L,1893,JANUARY
72,CHI,176,GBR,183,Gardiner,8449966,G,Edinburgh,https://assets.nhle.com/mugs/nhl/19271928/CHI/8449966.png,Charlie,19271928,,1904-12-31,80,1,R,1904,DECEMBER
70,CHI,190,CAN,178,Gardiner,8446564,D,Winnipeg,https://assets.nhle.com/mugs/nhl/19281929/CHI/8446564.png,Herb,19281929,Manitoba,1891-05-08,86,2,L,1891,MAY
71,CHI,191,USA,180,Lesieur,8447468,D,Fall River,https://assets.nhle.com/mugs/nhl/19281929/CHI/8447468.png,Art,19281929,Massachusetts,1907-09-13,87,12,R,1907,SEPTEMBER
72,CHI,180,CAN,183,Loughlin,8447517,D,Carroll,https://assets.nhle.com/mugs/nhl/19281929/CHI/8447517.png,Clem,19281929,Manitoba,1894-11-15,82,2,L,1894,NOVEMBER
70,CHI,155,CAN,178,Burns,8445288,L,Gore Bay,https://assets.nhle.com/mugs/nhl/19281929/CHI/8445288.png,Bobby,19281929,Ontario,1905-04-04,70,16,L,1905,APRIL
71,CHI,164,CAN,180,Couture,8445746,R,St. Boniface,https://assets.nhle.com/mugs/nhl/19281929/CHI/8445746.png,Rosie,19281929,Manitoba,1905-07-24,74,7,R,1905,JULY
71,CHI,158,UKR,180,Gottselig,8446617,L,Odessa,https://assets.nhle.com/mugs/nhl/19281929/CHI/8446617.png,Johnny,19281929,,1905-06-24,72,14,L,1905,JUNE
65,CHI,154,CAN,165,March,8447609,R,Silton,https://assets.nhle.com/mugs/nhl/19281929/CHI/8447609.png,Mush,19281929,Saskatchewan,1908-10-18,70,5,R,1908,OCTOBER
68,CHI,185,CAN,173,Bostrom,8445127,D,Gimli,https://assets.nhle.com/mugs/nhl/19291930/CHI/8445127.png,Helge,19291930,Manitoba,1894-01-09,84,17,L,1894,JANUARY
67,CHI,140,CAN,170,Cook,8445537,C,Fort William,https://assets.nhle.com/mugs/nhl/19291930/CHI/8445537.png,Tom,19291930,Ontario,1907-05-07,64,11,L,1907,MAY
68,CHI,185,CAN,173,Ingram,8447018,R,Craven,https://assets.nhle.com/mugs/nhl/19291930/CHI/8447018.png,Frank,19291930,Saskatchewan,1907-09-17,84,15,R,1907,SEPTEMBER
69,CHI,160,CAN,175,Vokes,8449306,L,Quill Lake,https://assets.nhle.com/mugs/nhl/19301931/CHI/8449306.png,Ed,19301931,Saskatchewan,1909-05-27,73,8,L,1909,MAY
69,CHI,169,CAN,175,Boucher,8445135,D,Ottawa,https://assets.nhle.com/mugs/nhl/19311932/CHI/8445135.png,George,19311932,Ontario,1896-08-19,77,15,L,1896,AUGUST
70,CHI,190,USA,178,Shea,8449003,D,Potlatch,https://assets.nhle.com/mugs/nhl/19311932/CHI/8449003.png,Pat,19311932,Idaho,1912-10-29,86,10,L,1912,OCTOBER
70,CHI,150,GBR,178,Holmes,8446901,C,Rushall,https://assets.nhle.com/mugs/nhl/19311932/CHI/8446901.png,Lou,19311932,,1911-01-29,68,6,L,1911,JANUARY
70,CHI,180,CAN,178,Wiebe,8449464,D,Rosthern,https://assets.nhle.com/mugs/nhl/19321933/CHI/8449464.png,Art,19321933,Saskatchewan,1912-09-28,82,2,L,1912,SEPTEMBER
68,CHI,175,USA,173,Verot,8450173,R,Cambridge,https://assets.nhle.com/mugs/nhl/19321933/CHI/8450173.png,Clarence,19321933,Massachusetts,1906-07-11,79,8,R,1906,JULY
69,CHI,163,CAN,175,McFadyen,8447770,C,Crossfield,https://assets.nhle.com/mugs/nhl/19321933/CHI/8447770.png,Don,19321933,Alberta,1907-03-24,74,15,L,1907,MARCH
74,CHI,195,CAN,188,Coulter,8450158,D,Winnipeg,https://assets.nhle.com/mugs/nhl/19331934/CHI/8450158.png,Thomas,19331934,Manitoba,1911-04-21,88,15,L,1911,APRIL
66,CHI,155,CAN,168,Leswick,8447469,C,Saskatoon,https://assets.nhle.com/mugs/nhl/19331934/CHI/8447469.png,Jack,19331934,Saskatchewan,1910-01-01,70,9,R,1910,JANUARY
71,CHI,167,USA,180,Trudel,8449266,L,Salem,https://assets.nhle.com/mugs/nhl/19331934/CHI/8449266.png,Lou,19331934,Massachusetts,1912-07-21,76,16,L,1912,JULY
72,CHI,165,CAN,183,Locking,8447511,L,Owen Sound,https://assets.nhle.com/mugs/nhl/19341935/CHI/8447511.png,Norm,19341935,Ontario,1911-05-24,75,9,L,1911,MAY
68,CHI,158,CAN,173,Larochelle,8447328,R,Sorel,https://assets.nhle.com/mugs/nhl/19351936/CHI/8447328.png,Wildor,19351936,Quebec,1906-09-23,72,14,R,1906,SEPTEMBER
69,CHI,181,CAN,175,Ouellette,8448076,C,Ottawa,https://assets.nhle.com/mugs/nhl/19351936/CHI/8448076.png,Eddie,19351936,Ontario,1911-03-09,82,16,L,1911,MARCH
71,CHI,147,USA,180,Karakas,8450007,G,Aurora,https://assets.nhle.com/mugs/nhl/19351936/CHI/8450007.png,Mike,19351936,Minnesota,1911-12-12,67,1,L,1911,DECEMBER
72,CHI,195,CAN,183,Jackson,8447024,D,Cedar Springs,https://assets.nhle.com/mugs/nhl/19361937/CHI/8447024.png,Harold,19361937,Ontario,1918-08-01,88,4,R,1918,AUGUST
70,CHI,180,USA,178,Klingbeil,8447222,D,Hancock,https://assets.nhle.com/mugs/nhl/19361937/CHI/8447222.png,Ike,19361937,Michigan,1908-11-03,82,5,L,1908,NOVEMBER
70,CHI,160,USA,178,LaPrairie,8447327,D,Sault Ste. Marie,https://assets.nhle.com/mugs/nhl/19361937/CHI/8447327.png,Benjamin,19361937,Michigan,1911-10-20,73,3,R,1911,OCTOBER
70,CHI,190,USA,178,Schaeffer,8448791,D,Hinkley,https://assets.nhle.com/mugs/nhl/19361937/CHI/8448791.png,Butch,19361937,Minnesota,1911-11-07,86,15,R,1911,NOVEMBER
70,CHI,165,USA,178,Brink,8445165,C,Hibbing,https://assets.nhle.com/mugs/nhl/19361937/CHI/8445165.png,Milt,19361937,Minnesota,1910-11-26,75,11,R,1910,NOVEMBER
71,CHI,175,CAN,180,Palangio,8448080,L,North Bay,https://assets.nhle.com/mugs/nhl/19361937/CHI/8448080.png,Pete,19361937,Ontario,1908-09-10,79,18,L,1908,SEPTEMBER
70,CHI,170,USA,178,Suomi,8449205,L,Eveleth,https://assets.nhle.com/mugs/nhl/19361937/CHI/8449205.png,Al,19361937,Minnesota,1913-10-29,77,14,L,1913,OCTOBER
69,CHI,165,USA,175,Johnson,8447102,D,Minneapolis,https://assets.nhle.com/mugs/nhl/19371938/CHI/8447102.png,Virgil,19371938,Minnesota,1912-03-04,75,19,L,1912,MARCH
71,CHI,176,USA,180,Ahlin,8444864,L,Eveleth,https://assets.nhle.com/mugs/nhl/19371938/CHI/8444864.png,Rudy,19371938,Minnesota,1908-12-13,80,3,L,1908,DECEMBER
71,CHI,175,USA,180,Dahlstrom,8445838,C,Minneapolis,https://assets.nhle.com/mugs/nhl/19371938/CHI/8445838.png,Cully,19371938,Minnesota,1912-07-03,79,15,L,1912,JULY
70,CHI,175,CAN,178,Hanson,8446695,C,Camrose,https://assets.nhle.com/mugs/nhl/19371938/CHI/8446695.png,Oscar,19371938,Alberta,1909-12-27,79,14,L,1909,DECEMBER
69,CHI,175,USA,175,Heyliger,8446853,C,Boston,https://assets.nhle.com/mugs/nhl/19371938/CHI/8446853.png,Vic,19371938,Massachusetts,1919-09-26,79,18,L,1919,SEPTEMBER
70,CHI,170,CAN,178,Nicholson,8448008,L,Charlottetown,https://assets.nhle.com/mugs/nhl/19371938/CHI/8448008.png,Hickey,19371938,Prince Edward Island,1911-09-09,77,14,L,1911,SEPTEMBER
70,CHI,165,CAN,178,Goodman,8449982,G,Selkirk,https://assets.nhle.com/mugs/nhl/19371938/CHI/8449982.png,Paul,19371938,Manitoba,1905-02-25,75,1,L,1905,FEBRUARY
72,CHI,184,CAN,183,Northcott,8448034,D,Calgary,https://assets.nhle.com/mugs/nhl/19381939/CHI/8448034.png,Baldy,19381939,Alberta,1908-09-07,83,11,L,1908,SEPTEMBER
71,CHI,180,CAN,180,Besler,8445074,R,Melville,https://assets.nhle.com/mugs/nhl/19381939/CHI/8445074.png,Phil,19381939,Saskatchewan,1913-12-09,82,14,R,1913,DECEMBER
70,CHI,171,CAN,178,Blinco,8445099,C,Grand-Mere,https://assets.nhle.com/mugs/nhl/19381939/CHI/8445099.png,Russ,19381939,Quebec,1908-03-12,78,9,L,1908,MARCH
70,CHI,170,CAN,178,Desilets,8445884,R,Capreol,https://assets.nhle.com/mugs/nhl/19381939/CHI/8445884.png,Joffre,19381939,Ontario,1915-04-16,77,19,R,1915,APRIL
70,CHI,160,CAN,178,Robinson,8448372,R,Montréal,https://assets.nhle.com/mugs/nhl/19381939/CHI/8448372.png,Earl,19381939,Quebec,1907-03-11,73,10,R,1907,MARCH
74,CHI,185,CAN,188,Portland,8448179,D,Waubaushene,https://assets.nhle.com/mugs/nhl/19391940/CHI/8448179.png,Jack,19391940,Ontario,1912-07-30,84,11,L,1912,JULY
72,CHI,185,CAN,183,Smith,8449071,D,Ottawa,https://assets.nhle.com/mugs/nhl/19391940/CHI/8449071.png,Des,19391940,Ontario,1914-02-22,84,11,L,1914,FEBRUARY
69,CHI,170,CAN,175,Carse,8445344,L,Edmonton,https://assets.nhle.com/mugs/nhl/19391940/CHI/8445344.png,Bob,19391940,Alberta,1919-07-19,77,16,L,1919,JULY
70,CHI,167,CAN,178,Chad,8445352,R,Provost,https://assets.nhle.com/mugs/nhl/19391940/CHI/8445352.png,John,19391940,Alberta,1919-09-16,76,19,R,1919,SEPTEMBER
70,CHI,175,CAN,178,Hergesheimer,8446835,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19391940/CHI/8446835.png,Phil,19391940,Manitoba,1914-07-09,79,10,R,1914,JULY
72,CHI,210,CAN,183,MacKay,8447543,D,Edmonton,https://assets.nhle.com/mugs/nhl/19401941/CHI/8447543.png,Dave,19401941,Alberta,1919-01-14,95,4,R,1919,JANUARY
70,CHI,200,USA,178,Mariucci,8447613,D,Eveleth,https://assets.nhle.com/mugs/nhl/19401941/CHI/8447613.png,John,19401941,Minnesota,1916-05-08,91,2,L,1916,MAY
72,CHI,175,USA,183,Papike,8448084,R,Eveleth,https://assets.nhle.com/mugs/nhl/19401941/CHI/8448084.png,Joe,19401941,Minnesota,1915-03-28,79,7,R,1915,MARCH
71,CHI,200,USA,180,LoPresti,8450018,G,Eveleth,https://assets.nhle.com/mugs/nhl/19401941/CHI/8450018.png,Sam,19401941,Minnesota,1917-01-30,91,1,L,1917,JANUARY
70,CHI,185,CAN,178,Mitchell,8447877,D,Toronto,https://assets.nhle.com/mugs/nhl/19411942/CHI/8447877.png,Red,19411942,Ontario,1912-09-06,84,8,R,1912,SEPTEMBER
72,CHI,175,CAN,183,Stewart,8449188,D,Port Arthur,https://assets.nhle.com/mugs/nhl/19411942/CHI/8449188.png,Ken,19411942,Ontario,1913-03-29,79,10,L,1913,MARCH
70,CHI,180,USA,178,Tuten,8449272,D,Enterprise,https://assets.nhle.com/mugs/nhl/19411942/CHI/8449272.png,Aud,19411942,Alabama,1915-01-14,82,2,L,1915,JANUARY
71,CHI,180,CAN,180,Hamill,8446686,L,Toronto,https://assets.nhle.com/mugs/nhl/19411942/CHI/8446686.png,Red,19411942,Ontario,1917-01-11,82,12,L,1917,JANUARY
68,CHI,160,CAN,173,Johnston,8447104,R,St. Charles,https://assets.nhle.com/mugs/nhl/19411942/CHI/8447104.png,George,19411942,Manitoba,1920-07-30,73,9,R,1920,JULY
68,CHI,160,CAN,173,Mosienko,8447902,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19411942/CHI/8447902.png,Bill,19411942,Manitoba,1921-11-02,73,8,R,1921,NOVEMBER
68,CHI,185,CAN,173,Dickie,8449869,G,Campbellton,https://assets.nhle.com/mugs/nhl/19411942/CHI/8449869.png,Bill,19411942,New Brunswick,1916-02-20,84,1,R,1916,FEBRUARY
71,CHI,170,CAN,180,Carbol,8445321,D,Ottawa,https://assets.nhle.com/mugs/nhl/19421943/CHI/8445321.png,Leo,19421943,Ontario,1908-06-05,77,14,R,1908,JUNE
71,CHI,178,CAN,180,Matte,8447638,D,Bourget,https://assets.nhle.com/mugs/nhl/19421943/CHI/8447638.png,Joe,19421943,Ontario,1909-03-15,81,11,R,1909,MARCH
68,CHI,155,CAN,173,Bentley,8445064,L,Delisle,https://assets.nhle.com/mugs/nhl/19421943/CHI/8445064.png,Reg,19421943,Saskatchewan,1914-05-03,70,19,L,1914,MAY
72,CHI,190,CAN,183,Dyte,8445995,D,New Liskeard,https://assets.nhle.com/mugs/nhl/19431944/CHI/8445995.png,Jack,19431944,Ontario,1918-10-13,86,8,L,1918,OCTOBER
73,CHI,180,CAN,185,Buttrey,8445299,L,Regina,https://assets.nhle.com/mugs/nhl/19431944/CHI/8445299.png,Gord,19431944,Saskatchewan,1926-03-17,82,16,L,1926,MARCH
70,CHI,175,CAN,178,Campbell,8445318,L,Drumheller,https://assets.nhle.com/mugs/nhl/19431944/CHI/8445318.png,Don,19431944,Alberta,1925-07-12,79,9,L,1925,JULY
70,CHI,155,CAN,178,Farrant,8446191,R,Toronto,https://assets.nhle.com/mugs/nhl/19431944/CHI/8446191.png,Walt,19431944,Ontario,1912-08-12,70,17,R,1912,AUGUST
67,CHI,150,GBR,170,Grigor,8446646,C,Edinburgh,https://assets.nhle.com/mugs/nhl/19431944/CHI/8446646.png,George,19431944,,1916-09-03,68,17,R,1916,SEPTEMBER
68,CHI,160,CAN,173,Harms,8446700,R,Saskatoon,https://assets.nhle.com/mugs/nhl/19431944/CHI/8446700.png,John,19431944,Saskatchewan,1925-04-25,73,9,R,1925,APRIL
67,CHI,155,CAN,170,Toupin,8449247,R,Trois-Rivières,https://assets.nhle.com/mugs/nhl/19431944/CHI/8449247.png,Jacques,19431944,Quebec,1910-11-10,70,9,R,1910,NOVEMBER
72,CHI,175,CAN,183,Highton,8449994,G,Medicine Hat,https://assets.nhle.com/mugs/nhl/19431944/CHI/8449994.png,Hec,19431944,Alberta,1923-12-10,79,1,R,1923,DECEMBER
73,CHI,248,USA,185,Bretto,8445161,D,Hibbing,https://assets.nhle.com/mugs/nhl/19441945/CHI/8445161.png,Joe,19441945,Minnesota,1912-11-28,112,2,L,1912,NOVEMBER
70,CHI,190,CAN,178,Simon,8449041,D,Brockville,https://assets.nhle.com/mugs/nhl/19441945/CHI/8449041.png,Cully,19441945,Ontario,1918-05-08,86,17,L,1918,MAY
70,CHI,180,CAN,178,Zoborosky,8449670,D,Moose Jaw,https://assets.nhle.com/mugs/nhl/19441945/CHI/8449670.png,Marty,19441945,Saskatchewan,1916-11-12,82,7,R,1916,NOVEMBER
70,CHI,170,CAN,178,Brayshaw,8445156,L,Saskatoon,https://assets.nhle.com/mugs/nhl/19441945/CHI/8445156.png,Russ,19441945,Saskatchewan,1918-01-17,77,16,L,1918,JANUARY
70,CHI,165,CAN,178,Check,8445364,L,Brandon,https://assets.nhle.com/mugs/nhl/19441945/CHI/8445364.png,Lude,19441945,Manitoba,1919-05-22,75,7,L,1919,MAY
70,CHI,168,CAN,178,Fraser,8446491,C,Souris,https://assets.nhle.com/mugs/nhl/19441945/CHI/8446491.png,Harvey,19441945,Manitoba,1918-10-14,76,15,R,1918,OCTOBER
71,CHI,170,CAN,180,Grosso,8446651,L,Sault Ste. Marie,https://assets.nhle.com/mugs/nhl/19441945/CHI/8446651.png,Don,19441945,Ontario,1915-04-12,77,10,L,1915,APRIL
69,CHI,158,CAN,175,Horeck,8446913,L,Massey,https://assets.nhle.com/mugs/nhl/19441945/CHI/8446913.png,Pete,19441945,Ontario,1923-06-15,72,11,L,1923,JUNE
72,CHI,185,CAN,183,McDonald,8447747,L,Moose Jaw,https://assets.nhle.com/mugs/nhl/19441945/CHI/8447747.png,Butch,19441945,Saskatchewan,1916-11-21,84,16,L,1916,NOVEMBER
69,CHI,155,CAN,175,Ramsay,8448245,L,Verdun,https://assets.nhle.com/mugs/nhl/19441945/CHI/8448245.png,Les,19441945,Quebec,1920-07-01,70,15,L,1920,JULY
71,CHI,180,CAN,180,Gee,8446575,C,Stratford,https://assets.nhle.com/mugs/nhl/19451946/CHI/8446575.png,George,19451946,Ontario,1922-06-28,82,17,L,1922,JUNE
71,CHI,210,CAN,180,Dick,8445899,D,Port Colborne,https://assets.nhle.com/mugs/nhl/19461947/CHI/8445899.png,Harry,19461947,Ontario,1922-11-22,95,17,L,1922,NOVEMBER
70,CHI,185,CAN,178,Jackson,8447026,D,Windsor,https://assets.nhle.com/mugs/nhl/19461947/CHI/8447026.png,Jack,19461947,Ontario,1925-05-03,84,19,R,1925,MAY
72,CHI,185,CAN,183,Nattrass,8447977,D,Gainsborough,https://assets.nhle.com/mugs/nhl/19461947/CHI/8447977.png,Ralph,19461947,Saskatchewan,1925-05-26,84,5,R,1925,MAY
68,CHI,155,CAN,173,Ashworth,8444981,C,Moose Jaw,https://assets.nhle.com/mugs/nhl/19461947/CHI/8444981.png,Frank,19461947,Saskatchewan,1927-10-16,70,6,L,1927,OCTOBER
71,CHI,190,CAN,180,Blade,8445085,L,Peterborough,https://assets.nhle.com/mugs/nhl/19461947/CHI/8445085.png,Hank,19461947,Ontario,1920-04-28,86,11,L,1920,APRIL
69,CHI,175,GBR,175,Brown,8445180,L,Johnstone,https://assets.nhle.com/mugs/nhl/19461947/CHI/8445180.png,Adam,19461947,,1920-02-04,79,11,L,1920,FEBRUARY
71,CHI,165,CAN,180,Fowler,8446461,C,Winnipeg,https://assets.nhle.com/mugs/nhl/19461947/CHI/8446461.png,Tom,19461947,Manitoba,1924-05-18,75,6,L,1924,MAY
72,CHI,180,CAN,183,Michaluk,8447851,D,Canmore,https://assets.nhle.com/mugs/nhl/19471948/CHI/8447851.png,Art,19471948,Alberta,1923-05-04,82,4,R,1923,MAY
67,CHI,175,CAN,170,Butler,8445297,R,Delisle,https://assets.nhle.com/mugs/nhl/19471948/CHI/8445297.png,Dick,19471948,Saskatchewan,1926-06-02,79,8,R,1926,JUNE
74,CHI,175,CAN,188,Conacher,8445517,L,Toronto,https://assets.nhle.com/mugs/nhl/19471948/CHI/8445517.png,Roy,19471948,Ontario,1916-10-05,79,9,L,1916,OCTOBER
68,CHI,155,CAN,173,Prystai,8448223,C,Yorkton,https://assets.nhle.com/mugs/nhl/19471948/CHI/8448223.png,Metro,19471948,Saskatchewan,1927-11-07,70,10,L,1927,NOVEMBER
70,CHI,150,CAN,178,Jackson,8450002,G,Winnipeg,https://assets.nhle.com/mugs/nhl/19471948/CHI/8450002.png,Doug,19471948,Manitoba,1924-12-12,68,1,L,1924,DECEMBER
72,CHI,190,CAN,183,McCaig,8447656,D,Guelph,https://assets.nhle.com/mugs/nhl/19481949/CHI/8447656.png,Doug,19481949,Ontario,1919-02-24,86,6,R,1919,FEBRUARY
68,CHI,175,CAN,173,Guidolin,8446656,L,Thorold,https://assets.nhle.com/mugs/nhl/19481949/CHI/8446656.png,Bep,19481949,Ontario,1925-12-09,79,16,L,1925,DECEMBER
72,CHI,180,CAN,183,Bedard,8445040,D,Admiral,https://assets.nhle.com/mugs/nhl/19491950/CHI/8445040.png,James,19491950,Saskatchewan,1927-11-19,82,2,L,1927,NOVEMBER
71,CHI,175,POL,180,Leier,8447377,C,Sergjufka,https://assets.nhle.com/mugs/nhl/19491950/CHI/8447377.png,Edward,19491950,,1927-11-03,79,18,R,1927,NOVEMBER
68,CHI,155,CAN,173,Miller,8447871,C,Delisle,https://assets.nhle.com/mugs/nhl/19491950/CHI/8447871.png,Jack,19491950,Saskatchewan,1925-09-16,70,14,L,1925,SEPTEMBER
72,CHI,185,CAN,183,Stasiuk,8449176,L,Lethbridge,https://assets.nhle.com/mugs/nhl/19491950/CHI/8449176.png,Vic,19491950,Alberta,1929-05-23,84,7,L,1929,MAY
69,CHI,170,USA,175,Brimsek,8449836,G,Eveleth,https://assets.nhle.com/mugs/nhl/19491950/CHI/8449836.png,Frank,19491950,Minnesota,1915-09-26,77,1,L,1915,SEPTEMBER
72,CHI,190,CAN,183,Coflin,8445503,D,Blaine Lake,https://assets.nhle.com/mugs/nhl/19501951/CHI/8445503.png,Hugh,19501951,Saskatchewan,1928-12-15,86,2,L,1928,DECEMBER
74,CHI,202,CAN,188,Dewsbury,8445888,D,Goderich,https://assets.nhle.com/mugs/nhl/19501951/CHI/8445888.png,Al,19501951,Ontario,1926-04-12,92,5,L,1926,APRIL
71,CHI,195,CAN,180,Fogolin,8446333,D,Fort William,https://assets.nhle.com/mugs/nhl/19501951/CHI/8446333.png,Lee,19501951,Ontario,1926-02-27,88,3,L,1926,FEBRUARY
70,CHI,190,CAN,178,Stewart,8449184,D,Pilot Mound,https://assets.nhle.com/mugs/nhl/19501951/CHI/8449184.png,Jack,19501951,Manitoba,1917-05-06,86,2,L,1917,MAY
72,CHI,185,CAN,183,Black,8445082,L,Fort William,https://assets.nhle.com/mugs/nhl/19501951/CHI/8445082.png,Steve,19501951,Ontario,1927-03-31,84,17,L,1927,MARCH
71,CHI,180,CAN,180,Fashoway,8446194,L,Portage la Prairie,https://assets.nhle.com/mugs/nhl/19501951/CHI/8446194.png,Gordie,19501951,Manitoba,1926-06-16,82,11,L,1926,JUNE
69,CHI,165,USA,175,Fielder,8446228,C,Potlatch,https://assets.nhle.com/mugs/nhl/19501951/CHI/8446228.png,Guyle,19501951,Idaho,1930-11-21,75,16,L,1930,NOVEMBER
71,CHI,170,CAN,180,Lundy,8447530,C,Saskatoon,https://assets.nhle.com/mugs/nhl/19501951/CHI/8447530.png,Pat,19501951,Saskatchewan,1924-05-21,77,8,R,1924,MAY
70,CHI,155,CAN,178,Michaluk,8447852,L,Canmore,https://assets.nhle.com/mugs/nhl/19501951/CHI/8447852.png,John,19501951,Alberta,1928-11-02,70,17,L,1928,NOVEMBER
70,CHI,165,CAN,178,Morrison,8447894,C,Saskatoon,https://assets.nhle.com/mugs/nhl/19501951/CHI/8447894.png,Don,19501951,Saskatchewan,1923-07-14,75,5,R,1923,JULY
72,CHI,170,CAN,183,Powell,8448181,C,Timmins,https://assets.nhle.com/mugs/nhl/19501951/CHI/8448181.png,Ray,19501951,Ontario,1925-11-16,77,18,L,1925,NOVEMBER
68,CHI,155,CAN,173,Smith,8449076,R,Lucky Lake,https://assets.nhle.com/mugs/nhl/19501951/CHI/8449076.png,Glen,19501951,Saskatchewan,1931-03-19,70,1,R,1931,MARCH
69,CHI,160,CAN,175,Almas,8449802,G,Saskatoon,https://assets.nhle.com/mugs/nhl/19501951/CHI/8449802.png,Red,19501951,Saskatchewan,1924-04-26,73,1,R,1924,APRIL
73,CHI,185,CAN,185,Buchanan,8445238,D,Sault Ste. Marie,https://assets.nhle.com/mugs/nhl/19511952/CHI/8445238.png,Mike,19511952,Ontario,1932-03-01,84,6,L,1932,MARCH
71,CHI,178,CAN,180,Hrymnak,8446930,D,Port Arthur,https://assets.nhle.com/mugs/nhl/19511952/CHI/8446930.png,Steve,19511952,Ontario,1926-03-03,81,19,L,1926,MARCH
69,CHI,180,CAN,175,Price,8448193,D,Goderich,https://assets.nhle.com/mugs/nhl/19511952/CHI/8448193.png,Jack,19511952,Ontario,1932-05-08,82,19,L,1932,MAY
74,CHI,180,CAN,188,Quackenbush,8448236,D,Toronto,https://assets.nhle.com/mugs/nhl/19511952/CHI/8448236.png,Max,19511952,Ontario,1928-08-29,82,4,L,1928,AUGUST
73,CHI,193,CAN,185,Raglan,8448242,D,Pembroke,https://assets.nhle.com/mugs/nhl/19511952/CHI/8448242.png,Rags,19511952,Ontario,1927-09-04,88,19,L,1927,SEPTEMBER
71,CHI,160,GBR,180,Finney,8446248,C,Banbridge,https://assets.nhle.com/mugs/nhl/19511952/CHI/8446248.png,Sid,19511952,,1929-05-01,73,15,L,1929,MAY
67,CHI,178,IRL,170,McFadden,8447769,C,Belfast,https://assets.nhle.com/mugs/nhl/19511952/CHI/8447769.png,Jim,19511952,,1920-04-15,81,18,L,1920,APRIL
71,CHI,165,CAN,180,Peters,8448136,R,Montréal,https://assets.nhle.com/mugs/nhl/19511952/CHI/8448136.png,Jimmy,19511952,Quebec,1922-10-02,75,10,R,1922,OCTOBER
65,CHI,168,CAN,165,Poeta,8448164,R,North Bay,https://assets.nhle.com/mugs/nhl/19511952/CHI/8448164.png,Tony,19511952,Ontario,1933-03-04,76,34,L,1933,MARCH
69,CHI,160,CAN,175,Wharram,8449385,R,North Bay,https://assets.nhle.com/mugs/nhl/19511952/CHI/8449385.png,Kenny,19511952,Ontario,1933-07-02,73,17,R,1933,JULY
67,CHI,165,CAN,170,Witiuk,8449597,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19511952/CHI/8449597.png,Steve,19511952,Manitoba,1929-01-08,75,9,R,1929,JANUARY
71,CHI,175,CAN,180,Kryzanowski,8447241,D,Fort Frances,https://assets.nhle.com/mugs/nhl/19521953/CHI/8447241.png,Ed,19521953,Ontario,1925-11-14,79,6,R,1925,NOVEMBER
71,CHI,170,CAN,180,Abel,8444857,C,Melville,https://assets.nhle.com/mugs/nhl/19521953/CHI/8444857.png,Sid,19521953,Saskatchewan,1918-02-22,77,12,L,1918,FEBRUARY
74,CHI,185,CAN,188,Couture,8445745,R,Saskatoon,https://assets.nhle.com/mugs/nhl/19521953/CHI/8445745.png,Gerry,19521953,Saskatchewan,1925-08-06,84,15,R,1925,AUGUST
69,CHI,170,CAN,175,Glover,8446594,C,Toronto,https://assets.nhle.com/mugs/nhl/19521953/CHI/8446594.png,Fred,19521953,Ontario,1928-01-05,77,14,R,1928,JANUARY
67,CHI,150,CAN,170,McBurney,8447653,L,Sault Ste. Marie,https://assets.nhle.com/mugs/nhl/19521953/CHI/8447653.png,Jim,19521953,Ontario,1933-06-03,68,18,L,1933,JUNE
70,CHI,170,CAN,178,Sclisizzi,8448947,L,Milton,https://assets.nhle.com/mugs/nhl/19521953/CHI/8448947.png,Enio,19521953,Ontario,1925-08-01,77,14,L,1925,AUGUST
71,CHI,170,CAN,180,McIntyre,8447786,D,Brussels,https://assets.nhle.com/mugs/nhl/19531954/CHI/8447786.png,Jack,19531954,Ontario,1930-09-08,77,11,L,1930,SEPTEMBER
69,CHI,165,CAN,175,Wilson,8449544,D,Sudbury,https://assets.nhle.com/mugs/nhl/19531954/CHI/8449544.png,Bob,19531954,Ontario,1934-02-18,75,21,L,1934,FEBRUARY
75,CHI,190,CAN,191,Costello,8445638,C,South Porcupine,https://assets.nhle.com/mugs/nhl/19531954/CHI/8445638.png,Murray,19531954,Ontario,1934-02-24,86,20,R,1934,FEBRUARY
72,CHI,180,CAN,183,Jankowski,8447044,C,Regina,https://assets.nhle.com/mugs/nhl/19531954/CHI/8447044.png,Lou,19531954,Saskatchewan,1931-06-27,82,10,R,1931,JUNE
69,CHI,150,CAN,175,Lalande,8447287,C,North Bay,https://assets.nhle.com/mugs/nhl/19531954/CHI/8447287.png,Hec,19531954,Ontario,1934-11-24,68,17,L,1934,NOVEMBER
